ID	YourLanguageWord	YourLanguageExplanation	LanguageYouLearnWord	LanguageYouLearnPronunciation	LanguageYouLearnExplanation	Tags
1773b18c-bba1-0a1d-6421-009e192078ff	отступник	<div class="synonyms"><div class="speechpart">Имя Существительное</div><div class="line_1">отступник</div><div class="line_2">['apostate', 'backslider', 'defector', 'pervert', 'recreant', 'secessionist']</div><div class="line_1">вероотступник</div><div class="line_2">['apostate', 'renegade', 'renegado', 'backslider']</div><div class="line_1">изменщик</div><div class="line_2">['apostate']</div><div class="speechpart">Имя Прилагательное</div><div class="line_1">отступнический</div><div class="line_2">['apostate', 'apostatical', 'recreant', 'apostatic']</div><div class="line_1">изменнический</div><div class="line_2">['renegade', 'treasonable', 'treasonous', 'apostate', 'apostatic', 'apostatical']</div><div class="line_1">вероотступнический</div><div class="line_2">['apostate', 'apostatic', 'apostatical']</div></div>	apostate	əˈpäˌstāt	<div class="definitions"><div class="speechpart">Имя Существительное</div><div class="line_1">a person who renounces a religious or political belief or principle.</div><div class="line_2">after fifty years as an apostate he returned to the faith</div><div class="speechpart">Имя Прилагательное</div><div class="line_1">abandoning a religious or political belief or principle.</div><div class="line_2">an apostate Roman Catholic</div></div>	
17ad0eb0-8fc1-96d8-12a6-a6754868facb	редко	<div class="synonyms"><div class="speechpart">Наречие</div><div class="line_1">редко</div><div class="line_2">['rarely', 'seldom', 'infrequently', 'on rare occasions']</div></div>	seldom	ˈseldəm	<div class="definitions"><div class="speechpart">Наречие</div><div class="line_1">not often; rarely.</div><div class="line_2">Islay is seldom visited by tourists</div><div class="speechpart">Имя Прилагательное</div><div class="line_1">not common; infrequent.</div><div class="line_2">a great but seldom pleasure</div></div>	
17cb5fbb-e9e7-3fa5-ffa4-55e93ee1d435	привязанность	<div class="synonyms"><div class="speechpart">Имя Существительное</div><div class="line_1">привязанность</div><div class="line_2">['attachment', 'affection', 'love']</div><div class="line_1">любовь</div><div class="line_2">['love', 'amour', 'fondness', 'affection', 'heart', 'flame of love']</div><div class="line_1">склонность</div><div class="line_2">['tendency', 'propensity', 'inclination', 'penchant', 'addiction', 'affection']</div></div>	affection	əˈfekSH(ə)n	<div class="definitions"><div class="speechpart">Имя Существительное</div><div class="line_1">a gentle feeling of fondness or liking.</div><div class="line_2">she felt affection for the wise old lady</div><div class="line_1">the act or process of affecting or being affected.</div></div>	
18a33ae4-e4d7-9022-742c-d2af2fe92adb	спекулятивный	<div class="synonyms"><div class="speechpart">Имя Прилагательное</div><div class="line_1">спекулятивный</div><div class="line_2">['speculative', 'theoretic', 'spiv', 'theoretical']</div><div class="line_1">умозрительный</div><div class="line_2">['speculative', 'theoretical', 'notional', 'conceptual', 'theoretic']</div><div class="line_1">теоретический</div><div class="line_2">['theoretical', 'theoretic', 'academic', 'speculative', 'abstract', 'notional']</div></div>	speculative	ˈspekyəˌlādiv	<div class="definitions"><div class="speechpart">Имя Прилагательное</div><div class="line_1">engaged in, expressing, or based on conjecture rather than knowledge.</div><div class="line_2">discussion of the question is largely speculative</div><div class="line_1">(of an investment) involving a high risk of loss.</div><div class="line_2">the bonuses cannot be put at risk due to some speculative investment</div></div>	
18bba36a-b7f8-fa63-34b4-a10ff9b3fd04	тайно		covertly	ˈkōvərtlē	<div class="definitions"><div class="speechpart">Наречие</div><div class="line_1">without being openly acknowledged or displayed; secretly.</div><div class="line_2">a transcript of a covertly taped meeting</div></div>	
1a6c8eb7-0824-255c-882a-79e2b4c8f7db	воздерживаться	<div class="synonyms"><div class="speechpart">Глагол</div><div class="line_1">воздерживаться</div><div class="line_2">['refrain', 'abstain', 'forgo', 'desist', 'keep', 'resist']</div><div class="line_1">прекращать</div><div class="line_2">['stop', 'off', 'cease', 'discontinue', 'end', 'desist']</div><div class="line_1">переставать</div><div class="line_2">['cease', 'desist', 'cut', 'lay off', 'cheese']</div></div>	desist	dəˈzist	<div class="definitions"><div class="speechpart">Глагол</div><div class="line_1">cease; abstain.</div><div class="line_2">each pledged to desist from acts of sabotage</div></div>	
1a85e8ba-a253-4dda-0bdd-7c286ebd6ba2	галька	<div class="synonyms"><div class="speechpart">Имя Существительное</div><div class="line_1">кровельная дранка</div><div class="line_2">['shingle']</div><div class="line_1">гонт</div><div class="line_2">['shingle']</div><div class="line_1">галька</div><div class="line_2">['pebble', 'shingle', 'beach', 'boulder', 'jack', 'nodule']</div><div class="speechpart">Глагол</div><div class="line_1">обшивать гонтом</div><div class="line_2">['shingle']</div><div class="line_1">крыть гонтом</div><div class="line_2">['shingle']</div><div class="line_1">крыть дранкой</div><div class="line_2">['shingle']</div></div>	shingle	ˈSHiNGɡəl	<div class="definitions"><div class="speechpart">Имя Существительное</div><div class="line_1">a mass of small rounded pebbles, especially on a seashore.</div><div class="line_2">a wonderful beach of fine shingle</div><div class="line_1">a rectangular tile of asphalt composite, wood, metal, or slate used on walls or roofs.</div><div class="line_1">a woman's short haircut in which the hair tapers from the back of the head to the nape of the neck.</div><div class="speechpart">Глагол</div><div class="line_1">roof or clad with shingles.</div><div class="line_2">yesterday we fastened in the steel framework and shingled the roof</div><div class="line_1">cut (a woman's hair) in a shingle.</div><div class="line_2">women began to bob their hair immediately after the war and were shingling it by 1925</div></div>	
1a87e417-bd07-135f-08a2-1546cd9c1dcc	тайный	<div class="synonyms"><div class="speechpart">Имя Прилагательное</div><div class="line_1">тайный</div><div class="line_2">['secret', 'covert', 'clandestine', 'arcane', 'undercover', 'privy']</div><div class="line_1">скрытый</div><div class="line_2">['hidden', 'latent', 'covert', 'occult', 'ulterior', 'clandestine']</div><div class="line_1">нелегальный</div><div class="line_2">['illegal', 'clandestine', 'backstreet']</div></div>	clandestine	klanˈdestən	<div class="definitions"><div class="speechpart">Имя Прилагательное</div><div class="line_1">kept secret or done secretively, especially because illicit.</div><div class="line_2">she deserved better than these clandestine meetings</div></div>	
1ab18d93-2a53-203e-b9a5-652c00bdafe8	заменить	<div class="synonyms"><div class="speechpart">Глагол</div><div class="line_1">заменять</div><div class="line_2">['replace', 'substitute', 'surrogate', 'interchange', 'change', 'supersede']</div><div class="line_1">вытеснять</div><div class="line_2">['displace', 'crowd out', 'supplant', 'supersede', 'crowd', 'oust']</div><div class="line_1">смещать</div><div class="line_2">['displace', 'remove', 'depose', 'dislodge', 'dislocate', 'supersede']</div></div>	supersede	ˌso͞opərˈsēd	<div class="definitions"><div class="speechpart">Глагол</div><div class="line_1">take the place of (a person or thing previously in authority or use); supplant.</div><div class="line_2">the older models have now been superseded</div></div>	
1ade5f83-9930-9402-2b11-86ed2f38abdb	тайный	<div class="synonyms"><div class="speechpart">Имя Прилагательное</div><div class="line_1">вороватый</div><div class="line_2">['thievish', 'furtive', 'light-fingered']</div><div class="line_1">скрытый</div><div class="line_2">['hidden', 'latent', 'covert', 'occult', 'ulterior', 'furtive']</div><div class="line_1">тайный</div><div class="line_2">['secret', 'covert', 'clandestine', 'arcane', 'undercover', 'furtive']</div></div>	furtive	ˈfərdiv	<div class="definitions"><div class="speechpart">Имя Прилагательное</div><div class="line_1">attempting to avoid notice or attention, typically because of guilt or a belief that discovery would lead to trouble; secretive.</div><div class="line_2">they spent a furtive day together</div></div>	
1afa2adb-aee6-eade-416a-9f043d97ff2a	мрачный	<div class="synonyms"><div class="speechpart">Имя Прилагательное</div><div class="line_1">мрачный</div><div class="line_2">['gloomy', 'dark', 'grim', 'bleak', 'dismal', 'sombre']</div><div class="line_1">угрюмый</div><div class="line_2">['sullen', 'gloomy', 'morose', 'surly', 'moody', 'sombre']</div><div class="line_1">темный</div><div class="line_2">['dark', 'obscure', 'deep', 'black', 'murky', 'sombre']</div></div>	sombre			
